id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,kfold
1086,40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7,may,87,1,-1,0,unknown,0,0
16208,53,services,married,secondary,no,-391,no,no,cellular,14,jul,122,3,-1,0,unknown,0,0
10093,25,admin.,single,secondary,no,1871,no,no,cellular,8,sep,260,1,96,1,success,1,0
9913,53,admin.,divorced,secondary,no,887,yes,no,unknown,13,may,169,2,-1,0,unknown,0,0
14348,23,admin.,single,secondary,no,749,no,no,cellular,9,jul,315,4,-1,0,unknown,0,0
5059,50,blue-collar,married,primary,no,157,no,no,cellular,27,aug,50,4,-1,0,unknown,0,0
22380,33,unemployed,single,secondary,no,2066,no,yes,cellular,9,sep,305,1,749,2,failure,1,0
2457,57,technician,married,secondary,no,1144,yes,no,cellular,6,apr,41,2,-1,0,unknown,0,0
8443,53,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,0,0
20456,49,management,married,tertiary,no,942,no,no,cellular,21,nov,8,5,-1,0,unknown,0,0
5777,47,management,married,tertiary,no,0,no,no,cellular,19,aug,213,2,-1,0,unknown,0,0
6586,34,technician,single,tertiary,no,2658,yes,no,cellular,13,aug,690,2,-1,0,unknown,0,0
16537,31,blue-collar,married,primary,no,242,no,no,cellular,29,jan,24,1,-1,0,unknown,0,0
19096,45,services,divorced,secondary,no,-28,no,yes,cellular,30,jan,87,1,-1,0,unknown,0,0
23310,38,technician,single,tertiary,no,369,no,no,cellular,7,aug,365,8,-1,0,unknown,0,0
12404,30,admin.,married,secondary,no,4,no,no,unknown,20,jun,7,2,-1,0,unknown,0,0
24967,36,blue-collar,married,secondary,no,2454,yes,no,cellular,6,apr,1859,1,-1,0,unknown,0,0
24824,35,management,married,tertiary,no,552,yes,yes,cellular,18,jul,222,1,-1,0,unknown,0,0
6334,25,student,single,tertiary,no,938,yes,no,cellular,14,may,36,1,352,1,other,0,0
10380,45,technician,married,secondary,no,89,yes,no,cellular,30,apr,73,2,350,2,failure,0,0
17714,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,1,0
20091,38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,317,2,-1,0,unknown,0,0
18001,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,success,1,0
23836,47,housemaid,married,secondary,no,1765,no,no,cellular,8,aug,59,3,-1,0,unknown,0,0
22196,39,housemaid,divorced,primary,no,239,no,no,cellular,29,aug,204,2,-1,0,unknown,0,0
65,48,unemployed,married,secondary,no,1811,yes,no,telephone,31,jul,135,3,-1,0,unknown,0,0
12468,35,technician,married,secondary,no,2779,no,no,cellular,26,apr,182,2,186,2,success,1,0
12133,32,blue-collar,married,secondary,no,2502,yes,no,cellular,24,jul,604,1,-1,0,unknown,0,0
19842,52,housemaid,married,primary,no,256,no,no,cellular,6,aug,137,1,-1,0,unknown,0,0
5693,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown,0,0
18795,45,admin.,married,secondary,no,3006,no,no,cellular,29,apr,388,2,-1,0,unknown,1,0
3363,34,admin.,single,tertiary,no,458,yes,no,unknown,20,may,211,1,-1,0,unknown,0,0
16996,26,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,1,0
12231,49,blue-collar,married,secondary,no,1127,yes,yes,cellular,10,jul,579,1,-1,0,unknown,0,0
1505,30,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,30,1,-1,0,unknown,0,0
26839,38,blue-collar,married,secondary,no,13849,yes,no,cellular,9,apr,286,4,321,5,failure,0,0
10837,44,blue-collar,single,unknown,no,-101,yes,no,unknown,14,may,143,1,-1,0,unknown,0,0
21925,38,technician,married,secondary,no,865,yes,no,cellular,30,apr,503,3,-1,0,unknown,0,0
14508,59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,-1,0,unknown,0,0
17928,24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,0,0
23161,37,blue-collar,married,secondary,no,166,yes,no,unknown,13,may,135,3,-1,0,unknown,0,0
15349,75,retired,married,primary,no,5491,no,no,telephone,28,jul,258,6,-1,0,unknown,0,0
6988,37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,unknown,0,0
24329,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,0,0
8015,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,0,0
662,26,unemployed,single,secondary,no,340,no,no,cellular,28,jan,128,1,-1,0,unknown,0,0
20557,35,admin.,married,primary,no,-229,yes,no,cellular,5,may,176,1,-1,0,unknown,0,0
25075,57,services,married,secondary,no,1556,yes,no,cellular,20,nov,340,1,-1,0,unknown,0,0
1231,43,admin.,single,secondary,no,140,yes,no,unknown,7,may,127,1,-1,0,unknown,0,0
5977,39,technician,married,secondary,no,616,no,no,telephone,8,dec,170,1,-1,0,unknown,0,0
1941,56,technician,married,unknown,no,84,yes,no,cellular,13,may,65,2,370,1,failure,0,0
18295,25,technician,single,secondary,no,938,no,no,cellular,1,jun,1048,1,-1,0,unknown,1,0
6124,30,management,single,tertiary,no,604,no,yes,cellular,2,feb,475,1,-1,0,unknown,0,0
18803,29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,1,0
24560,43,blue-collar,married,primary,no,-454,yes,no,unknown,7,may,322,2,-1,0,unknown,0,0
25867,31,self-employed,single,tertiary,no,1820,yes,no,unknown,20,may,68,1,-1,0,unknown,0,0
196,43,blue-collar,married,unknown,no,1123,yes,no,cellular,16,apr,191,2,322,3,failure,0,0
11754,40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,0,0
7340,35,blue-collar,married,secondary,no,528,yes,no,cellular,17,apr,61,1,331,1,failure,0,0
2944,46,blue-collar,single,secondary,no,332,no,no,cellular,30,jan,11,4,-1,0,unknown,0,0
23531,50,management,married,tertiary,no,-151,yes,no,cellular,18,nov,63,2,-1,0,unknown,0,0
20338,26,technician,single,secondary,no,68,no,yes,cellular,8,jul,141,3,-1,0,unknown,0,0
21944,52,services,divorced,secondary,no,1527,no,yes,cellular,20,nov,276,1,122,1,other,0,0
12495,31,management,married,tertiary,no,0,no,no,cellular,11,aug,84,2,-1,0,unknown,0,0
6187,41,technician,married,unknown,no,-1136,yes,yes,unknown,4,jun,89,1,-1,0,unknown,0,0
712,27,management,single,tertiary,no,498,yes,no,cellular,12,may,191,1,369,3,failure,0,0
21020,41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,110,2,-1,0,unknown,0,0
6882,56,retired,married,secondary,no,0,no,no,cellular,26,jan,413,2,-1,0,unknown,0,0
10956,38,blue-collar,single,secondary,no,0,no,no,cellular,30,apr,102,1,-1,0,unknown,0,0
7193,51,services,married,secondary,no,325,yes,no,unknown,20,jun,123,4,-1,0,unknown,0,0
7971,29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,0,0
16942,37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,1,0
17008,36,admin.,divorced,secondary,no,0,no,no,unknown,11,jun,203,3,-1,0,unknown,0,0
10123,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,1,0
9929,38,blue-collar,married,secondary,no,99,no,no,telephone,29,jan,191,2,-1,0,unknown,0,0
10328,38,housemaid,married,secondary,no,0,yes,no,unknown,6,may,59,3,-1,0,unknown,0,0
24853,60,retired,married,tertiary,no,1224,yes,no,unknown,15,may,120,1,-1,0,unknown,0,0
16347,37,technician,married,secondary,no,0,no,no,cellular,5,aug,409,1,-1,0,unknown,0,0
18376,26,blue-collar,single,secondary,no,123,no,yes,cellular,7,jul,209,1,-1,0,unknown,0,0
7174,30,self-employed,single,tertiary,no,137,yes,no,cellular,11,may,214,1,-1,0,unknown,0,0
15053,57,unemployed,married,secondary,no,0,no,no,unknown,19,jun,97,1,-1,0,unknown,0,0
10282,41,unemployed,single,primary,no,216,no,no,cellular,5,jun,577,3,-1,0,unknown,1,0
4729,46,blue-collar,married,secondary,no,176,no,no,unknown,29,may,131,1,-1,0,unknown,0,0
6997,58,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,0,0
14037,34,blue-collar,married,primary,no,365,yes,no,unknown,9,may,85,2,-1,0,unknown,0,0
7331,38,self-employed,single,tertiary,no,605,no,no,telephone,18,jun,1603,10,-1,0,unknown,1,0
14363,55,admin.,married,secondary,no,541,yes,yes,cellular,14,jul,512,3,-1,0,unknown,0,0
14991,44,management,married,tertiary,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,0,0
19180,30,technician,married,secondary,no,455,yes,no,cellular,21,nov,758,1,-1,0,unknown,1,0
16827,52,technician,married,secondary,no,470,no,no,cellular,27,aug,60,8,-1,0,unknown,0,0
12388,55,management,married,secondary,no,190,no,no,unknown,9,jun,271,2,-1,0,unknown,0,0
17283,38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,unknown,0,0
19537,35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,1,0
3965,35,blue-collar,married,secondary,no,876,yes,no,cellular,20,apr,318,1,-1,0,unknown,0,0
21524,62,retired,married,primary,no,1515,yes,no,cellular,15,apr,98,4,178,3,failure,0,0
16298,39,admin.,married,secondary,no,2783,yes,no,cellular,12,may,131,2,-1,0,unknown,0,0
3491,46,management,married,tertiary,no,1103,yes,no,cellular,13,may,185,2,278,3,failure,0,0
7991,31,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,1,0
6595,44,blue-collar,married,primary,no,362,yes,no,cellular,15,may,180,1,-1,0,unknown,0,0
26198,31,blue-collar,married,secondary,no,-84,no,yes,cellular,15,jul,75,4,-1,0,unknown,0,0
1621,36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,104,1,-1,0,unknown,0,0
5434,33,management,single,tertiary,no,-359,no,no,telephone,29,aug,59,2,-1,0,unknown,0,0
4609,38,services,married,primary,no,0,yes,yes,cellular,7,may,127,1,171,2,other,0,0
25918,32,management,single,tertiary,no,0,no,no,cellular,29,aug,255,2,-1,0,unknown,0,0
26070,31,blue-collar,single,secondary,no,545,yes,no,cellular,18,nov,195,2,-1,0,unknown,0,0
25067,55,management,married,secondary,no,11743,yes,no,unknown,30,may,75,1,-1,0,unknown,0,0
19902,32,entrepreneur,married,primary,no,3083,no,no,cellular,22,jun,271,2,-1,0,unknown,0,0
26072,35,services,married,secondary,no,0,yes,no,telephone,18,jul,183,9,-1,0,unknown,0,0
582,46,technician,married,secondary,no,700,yes,yes,cellular,2,feb,299,1,-1,0,unknown,0,0
26829,41,admin.,single,secondary,no,1322,yes,no,cellular,29,jan,58,1,266,1,failure,0,0
8604,33,blue-collar,married,primary,no,142,yes,no,cellular,13,may,136,5,-1,0,unknown,0,0
13659,46,management,married,tertiary,no,1489,yes,no,unknown,20,jun,375,5,-1,0,unknown,0,0
24892,47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,152,1,-1,0,unknown,0,0
25719,48,blue-collar,married,secondary,no,1513,no,yes,cellular,17,jul,1171,1,-1,0,unknown,0,0
6080,23,student,single,secondary,no,4126,no,no,cellular,25,mar,96,2,-1,0,unknown,1,0
3860,51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,0,0
2545,53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8,6,-1,0,unknown,0,0
7895,37,blue-collar,married,secondary,no,139,yes,no,cellular,18,may,412,5,-1,0,unknown,0,0
11230,38,technician,divorced,secondary,no,531,no,no,cellular,29,jan,214,3,226,7,failure,0,0
15677,44,blue-collar,married,primary,no,0,yes,no,cellular,6,may,17,1,-1,0,unknown,0,0
6568,34,technician,single,secondary,no,1227,no,no,telephone,17,aug,122,1,109,1,other,0,0
2610,39,technician,married,secondary,no,1048,no,yes,cellular,21,jul,405,1,-1,0,unknown,0,0
9363,53,management,married,tertiary,no,6571,no,no,cellular,3,feb,208,1,-1,0,unknown,1,0
9384,37,admin.,married,tertiary,no,3913,yes,no,cellular,16,jul,57,2,80,1,success,0,0
21856,41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,1,0
19763,37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,apr,280,2,147,3,failure,0,0
3259,30,admin.,married,secondary,no,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,0,0
1306,32,blue-collar,single,secondary,no,1415,yes,no,cellular,17,apr,645,1,345,1,failure,0,0
17391,40,admin.,married,secondary,no,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,0,0
26565,39,technician,divorced,secondary,no,511,no,yes,cellular,23,jul,148,1,-1,0,unknown,0,0
231,39,services,married,secondary,no,173,yes,no,cellular,18,nov,96,2,182,2,failure,0,0
10101,40,blue-collar,married,secondary,no,-313,yes,no,unknown,3,jul,251,2,-1,0,unknown,0,0
6108,66,retired,married,secondary,no,203,no,no,cellular,18,jan,353,1,195,1,success,1,0
17898,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,0,0
18190,26,blue-collar,single,secondary,no,78,no,no,telephone,28,jan,43,1,-1,0,unknown,0,0
10722,26,management,single,tertiary,no,0,no,yes,cellular,2,feb,145,1,199,1,failure,0,0
26432,60,management,divorced,secondary,no,151,no,no,cellular,6,aug,160,4,-1,0,unknown,0,0
26575,25,services,single,secondary,no,801,no,no,cellular,5,jun,255,2,-1,0,unknown,1,0
551,72,retired,married,unknown,no,413,no,no,telephone,7,dec,358,6,-1,0,unknown,0,0
3785,47,services,married,secondary,no,459,no,no,cellular,19,aug,599,3,-1,0,unknown,0,0
2540,38,management,single,tertiary,no,93,yes,yes,unknown,16,jun,394,3,-1,0,unknown,0,0
11424,48,retired,married,secondary,no,67,no,no,telephone,14,jul,251,2,-1,0,unknown,0,0
15391,43,blue-collar,married,secondary,no,171,yes,no,cellular,13,may,96,1,364,1,failure,0,0
2445,35,services,married,secondary,no,0,yes,no,cellular,6,may,343,3,351,1,failure,0,0
14270,38,blue-collar,married,secondary,no,452,yes,no,cellular,9,feb,69,4,-1,0,unknown,0,0
9523,37,blue-collar,married,primary,no,215,yes,yes,unknown,6,may,308,3,-1,0,unknown,0,0
2855,35,management,single,secondary,no,1048,no,no,cellular,22,aug,362,2,-1,0,unknown,0,0
14209,31,services,single,secondary,no,24,no,no,cellular,18,jul,135,2,-1,0,unknown,0,0
15204,42,self-employed,divorced,secondary,no,35,yes,yes,cellular,18,may,163,1,-1,0,unknown,0,0
19994,59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,0,0
5266,37,management,single,tertiary,no,584,yes,no,telephone,13,may,115,1,-1,0,unknown,0,0
22865,45,blue-collar,married,secondary,no,530,no,yes,unknown,17,jun,705,1,-1,0,unknown,0,0
14584,54,services,married,primary,no,198,yes,no,cellular,31,jul,69,3,-1,0,unknown,0,0
6118,30,blue-collar,single,secondary,no,-276,no,yes,cellular,4,feb,361,8,-1,0,unknown,0,0
18559,26,student,single,secondary,no,2469,no,no,cellular,2,feb,406,1,-1,0,unknown,0,0
12299,46,entrepreneur,divorced,tertiary,no,148,yes,no,cellular,18,may,61,3,350,5,other,0,0
6495,47,admin.,married,tertiary,no,2279,yes,yes,cellular,27,may,161,1,-1,0,unknown,0,0
11276,46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure,0,0
18929,47,services,divorced,unknown,no,973,no,no,cellular,27,may,489,1,479,1,failure,1,0
26694,40,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,1,93,1,success,1,0
20178,58,management,married,tertiary,no,3768,yes,no,unknown,18,jun,316,1,-1,0,unknown,0,0
1851,27,blue-collar,married,primary,no,2591,yes,no,cellular,21,jul,129,2,-1,0,unknown,0,0
27071,51,admin.,married,secondary,no,1535,no,yes,cellular,20,nov,365,1,-1,0,unknown,0,0
17121,36,admin.,single,secondary,no,119,no,no,cellular,2,jun,93,2,-1,0,unknown,0,0
23360,44,management,married,tertiary,no,278,no,no,cellular,28,aug,95,4,-1,0,unknown,0,0
18980,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,0,0
3671,65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,unknown,1,0
21763,35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,194,1,-1,0,unknown,1,0
12615,26,management,single,tertiary,no,531,no,yes,unknown,27,may,57,1,-1,0,unknown,0,0
23912,60,management,married,primary,no,21292,no,no,unknown,16,jun,242,6,-1,0,unknown,0,0
3637,57,retired,divorced,secondary,no,316,no,no,cellular,28,jan,935,2,-1,0,unknown,0,0
15264,35,management,married,tertiary,no,1108,yes,no,cellular,17,nov,52,1,-1,0,unknown,0,0
23710,31,services,married,secondary,no,640,yes,no,cellular,14,may,411,2,-1,0,unknown,0,0
441,51,admin.,married,secondary,no,73,no,no,cellular,21,jul,195,1,-1,0,unknown,0,0
8552,38,services,married,tertiary,no,535,yes,no,cellular,4,feb,369,2,-1,0,unknown,0,0
6320,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,1,0
6916,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,0,0
18334,33,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,0,0
7906,30,management,single,tertiary,no,1422,yes,yes,cellular,29,jan,305,1,223,27,failure,0,0
11939,34,management,married,tertiary,no,76,no,no,unknown,8,may,335,9,-1,0,unknown,0,0
4584,33,management,married,tertiary,no,0,no,no,cellular,29,aug,60,2,-1,0,unknown,0,0
24207,55,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success,1,0
11237,43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,235,1,-1,0,unknown,0,0
17080,42,blue-collar,single,primary,no,1322,yes,yes,cellular,8,jul,178,1,-1,0,unknown,0,0
24021,48,unknown,married,secondary,no,-95,no,no,cellular,19,aug,134,9,-1,0,unknown,0,0
4346,45,self-employed,married,secondary,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,0,0
15246,47,services,married,secondary,no,2796,yes,no,unknown,15,may,57,2,-1,0,unknown,0,0
4659,33,technician,married,secondary,no,956,yes,yes,cellular,20,aug,120,2,-1,0,unknown,0,0
19461,48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,0,0
8340,41,management,married,tertiary,no,557,yes,yes,cellular,12,aug,148,4,-1,0,unknown,0,0
9232,46,management,married,tertiary,no,37,yes,no,cellular,30,jul,239,4,-1,0,unknown,0,0
22565,30,management,divorced,tertiary,no,106,yes,no,cellular,18,jul,149,1,-1,0,unknown,0,0
11385,57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,0,0
15327,24,student,single,secondary,no,2530,yes,no,unknown,29,may,399,5,-1,0,unknown,0,0
9840,52,admin.,married,secondary,no,4493,no,no,cellular,21,nov,268,3,-1,0,unknown,0,0
26305,45,management,married,tertiary,no,740,yes,no,unknown,14,may,158,2,-1,0,unknown,0,0
24373,44,housemaid,married,primary,no,26,yes,no,cellular,23,jul,952,2,-1,0,unknown,0,0
285,36,technician,married,tertiary,no,4596,yes,no,cellular,16,apr,901,2,-1,0,unknown,1,0
23923,47,technician,married,secondary,no,293,no,no,cellular,3,mar,499,1,-1,0,unknown,1,0
7096,30,technician,single,tertiary,no,177,no,no,cellular,13,aug,109,3,-1,0,unknown,0,0
20695,32,management,single,tertiary,no,-252,yes,no,cellular,15,may,250,1,-1,0,unknown,0,0
6945,32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,194,3,-1,0,unknown,0,0
9465,56,management,married,tertiary,no,167,yes,no,telephone,7,apr,189,1,-1,0,unknown,0,0
12656,76,retired,married,primary,no,3324,no,no,cellular,11,feb,309,1,90,4,success,1,0
21246,37,technician,divorced,secondary,yes,0,no,yes,cellular,19,nov,134,1,-1,0,unknown,0,0
5488,28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,unknown,0,0
7439,38,blue-collar,married,primary,no,1428,yes,no,telephone,18,may,33,5,-1,0,unknown,0,0
7003,30,self-employed,married,primary,no,1380,yes,no,cellular,24,jul,259,9,-1,0,unknown,0,0
13049,28,blue-collar,married,secondary,no,822,yes,no,unknown,6,jun,209,18,-1,0,unknown,0,0
13024,43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown,0,0
21747,45,blue-collar,married,primary,no,959,yes,no,unknown,15,may,463,1,-1,0,unknown,0,0
26791,56,admin.,married,secondary,no,105,no,no,telephone,15,jul,80,2,-1,0,unknown,0,0
2467,40,blue-collar,married,primary,no,48,no,no,unknown,9,jun,100,5,-1,0,unknown,0,0
3903,33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,0,0
18484,58,retired,married,secondary,no,987,yes,no,unknown,30,may,555,1,-1,0,unknown,0,0
23682,39,technician,married,secondary,no,186,no,no,cellular,2,feb,171,1,-1,0,unknown,0,0
1314,54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,0,0
25457,34,technician,married,secondary,no,1234,yes,no,cellular,8,may,106,1,288,6,failure,0,0
19632,26,admin.,single,tertiary,no,6,yes,no,cellular,5,may,171,1,-1,0,unknown,0,0
26777,37,blue-collar,married,primary,no,27,no,no,unknown,6,jun,80,1,-1,0,unknown,0,0
22465,31,self-employed,single,secondary,no,148,yes,yes,cellular,20,nov,1145,4,-1,0,unknown,0,0
13211,38,blue-collar,married,secondary,no,171,yes,no,unknown,9,may,286,5,-1,0,unknown,0,0
17805,47,admin.,married,secondary,no,829,yes,yes,unknown,14,may,339,1,-1,0,unknown,0,0
26765,35,blue-collar,married,secondary,no,728,yes,no,unknown,12,jun,410,16,-1,0,unknown,0,0
14328,47,management,married,unknown,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,0,0
5568,60,management,single,tertiary,no,0,no,no,telephone,18,aug,161,2,-1,0,unknown,0,0
20598,40,management,single,secondary,no,192,yes,no,unknown,16,may,71,11,-1,0,unknown,0,0
3832,53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,1,0
17124,34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown,0,0
